name	replicate	time	YBL103C	YKL112W	YDR216W	YMR280C	YER040W	YGR142W	YNL036W	YML123C	YHR136C	YDR171W	YCR021C	YGR043C	YHR018C	YAL054C	YFL014W	YOR348C	YDL170W	YBR054W	YCR010C	YDR384C	YER150W	YPL061W	YKR075C	YLR009W	YPL111W	YOR388C	YJL172W	YPL012W	YOR100C	YMR169C	YNR046W	YJR110W	YMR193W	YGL254W	YLR174W	YER002W	YDL018C	YIL136W	YGR183C	YER158C	YJR148W	YNR064C	YGR067C	YPL265W	YKR056W	YCL064C	YJL063C	YDL160C	YIL037C	YLR327C	YDL091C	YHR051W	YHL028W	YMR229C	YOR206W	YJR094C	YIL155C	YJL088W	YLL011W	YNR028W	YDR043C	YDR258C	YKL071W	YNL194C	YLR276C	YLR438W	YNL037C	YKR009C	YKL015W	YGL009C	YPR002W	YDR361C	YLL033W	YOR302W	YNL270C	YFR022W	YAL062W	YDR523C	YPL036W	YJL217W	YOR056C	YBL042C	YLR130C	YLR267W	YHR029C	YOL014W	YNR053C	YLR258W	YDR380W	YLL034C	YDL110C	YER067W	YLR178C	YGL229C	YOR032C	YHR216W	YJL153C	YKL040C	YHR087W	YKL062W
X2_1_d.30	4	30	9.750094496	10.59655503	9.494792455	8.445078684	9.929610776	8.410093844	13.08452107	8.602851148	7.892923858	12.71469648	6.661310916	11.09461705	13.65449787	10.70899343	14.64318743	13.20324961	9.825514895	7.564478091	7.245382346	10.02332347	11.67869566	13.96965094	9.620787375	8.604163729	14.41708449	5.398512915	14.19986377	7.300252108	8.95377563	10.90850365	10.17374754	10.35378841	10.3516854	9.81153411	6.398732968	9.833006775	11.90048923	12.41505538	12.61873721	10.5106445	14.26072959	7.338255421	6.421013542	13.57222347	8.252954159	13.85643633	11.59571998	11.91413509	6.247253015	12.11538886	10.0067694	13.23443592	9.911072748	8.491344833	7.293364479	7.014151014	12.24981655	8.173071236	8.340000331	10.26094989	10.08237078	11.61315169	6.286535399	9.909003941	8.749000005	13.89296342	13.15834601	10.72671503	9.216586353	11.55154157	11.01614358	10.01004942	8.426910038	10.57318878	5.898511362	8.469296032	9.116346953	6.112786033	7.849751937	4.910725493	8.651857505	9.599914868	9.5075003	8.848240714	12.64753143	8.954093995	8.101229854	13.68951962	12.51078073	7.553227658	12.20936482	13.19173319	13.7995275	10.02634362	8.969855429	11.19012176	8.227408846	10.92212107	13.50279316	11.91845541
X2_1_d.40	4	40	10.04502939	10.28151347	9.251408549	8.317310098	10.31799508	7.877421513	13.1782359	8.985341987	7.944054165	12.12368701	6.300820091	11.49695393	14.08204727	10.74025029	14.67418582	12.96467592	10.41771415	7.952603857	7.178414009	10.08150364	11.45379335	13.79109204	9.199903187	8.436454255	14.5459956	5.494109174	14.39388393	7.162591581	9.502303052	10.85335444	10.16078014	10.43422886	10.08804744	9.94700885	6.569565336	9.657958859	11.87583156	12.26278242	12.83733497	10.60822725	14.35376295	7.419440179	6.770421971	13.55355121	8.363674135	13.89925086	11.17797439	11.77377998	6.541844914	11.67963586	10.04218389	13.38678818	9.67567561	7.934942599	7.627486674	7.035223452	12.19211864	8.693654837	8.332233089	9.943499536	10.23611885	11.48249555	6.431153831	9.385100189	9.337367617	13.93121261	13.09890061	10.88316857	9.290451342	11.49095097	11.46202353	9.776189703	8.410369244	11.64164914	5.910436307	8.578080233	9.573747124	6.061287357	8.156797346	4.761720409	8.532046359	9.835438574	9.930782489	8.992423551	13.11540146	9.039072799	8.077985684	13.56458048	12.89547823	7.840738624	12.01013559	12.94739874	13.78019353	9.884668342	9.194602628	11.04109535	8.068203787	11.04245508	13.06721273	11.89768127
X2_1_d.50	4	50	10.35540236	10.25495691	8.982570058	8.233548083	10.68862317	8.180332048	13.38906436	10.34906272	7.937945521	11.98601974	6.036008688	11.70065641	14.29827425	10.65621264	14.69425382	12.45296067	10.88798042	8.683998731	6.923471	10.08282327	11.44926614	13.7944349	9.239030629	8.755736502	14.55442379	5.607104495	14.49203446	7.819787233	10.14075286	10.63561757	10.01766249	10.54762525	9.568876312	9.859348233	6.890591139	9.557847093	11.7402377	12.17099694	12.78788412	10.66046878	14.35514548	7.458767272	6.951750381	13.55235666	8.667600477	13.89020775	10.75622362	11.71894987	6.450899738	11.31124008	9.984712098	13.47166065	9.670348515	8.425507354	7.989575244	7.212830239	12.12625278	9.395078733	8.057225568	9.807452004	10.39784421	11.61009933	6.326466321	9.237536397	9.652804519	13.87263607	13.02108827	10.82881156	9.282965307	11.57723614	11.7559855	9.729799712	8.442269274	12.74424653	6.072472908	8.778714307	9.938976224	5.807037174	8.684229789	5.717106783	8.281435966	10.189465	10.24512902	9.313728733	13.57342399	9.063390254	8.179134558	13.48496946	13.07374504	7.884207402	11.85784478	12.51652955	13.76702078	9.666623063	9.059984155	10.88528845	8.160426931	11.11259187	12.70972757	12.09999714
X19_2_c.0	5	0	9.693532565	10.98704614	9.6504162	6.262202787	9.243194871	11.62692356	12.42644803	13.17564356	7.89013949	11.3216898	8.415947659	7.441961713	12.74696946	9.11844923	9.979003334	8.276354984	9.039534488	9.916876333	6.995251175	12.65652864	9.079660693	14.19323461	11.01521474	12.6828882	13.63657545	5.390617312	11.99088773	12.2449159	5.895832759	7.0466565	12.11387511	9.794341427	10.70627539	9.150371488	7.055255389	11.84634147	10.57466112	9.471376913	12.13412402	10.05543477	13.09013131	6.281892612	6.38847545	12.45289599	11.29720172	11.07895206	11.78042896	11.2956642	9.112009741	10.32478969	8.764871139	12.53222623	9.362250879	12.48968498	11.62631663	7.692656244	10.61404594	8.173710987	11.55146536	10.24987919	9.338096915	10.9188848	6.634735423	5.832986743	12.26163468	13.58381986	12.35044327	9.565123582	9.194196849	11.89150579	10.65052357	11.79445221	8.660940112	10.07308213	6.581484108	7.907126352	6.135877863	7.691902598	8.927249002	11.53641036	11.22168258	11.85342732	11.17771044	6.358396814	10.77251273	12.03873415	12.92215655	11.01328297	9.55274391	11.35083901	10.73455519	10.92991663	10.20445629	8.921782524	7.454935365	11.35644848	7.676624028	10.46797715	8.989750758	10.11747794
X19_2_c.10	5	10	9.601974537	10.77685328	10.83678908	8.060852104	9.29599089	11.79712511	12.98600544	11.83380381	7.728578339	13.34607298	9.301256054	8.015052889	12.8799956	9.562975053	11.98792361	13.17815208	9.476361211	10.75252961	7.046229337	12.14840361	10.02992567	14.28153051	11.06161159	11.06716555	14.34213325	5.469264969	12.52255834	11.07228294	7.224239457	7.614078775	11.3101158	10.25344516	10.96082646	8.919699672	7.194652196	10.46675975	11.12657451	11.41340952	12.46949785	10.33831133	13.68537281	6.478251278	6.500879238	13.97347734	9.173974235	12.55175468	11.90063242	11.46292528	9.249545961	11.81501501	9.335757883	12.73509438	11.06944712	11.93588102	10.29058505	7.534803797	11.86816622	8.451655801	8.447083555	10.44764406	10.19420407	12.06924504	6.669970605	7.793045	10.86758856	13.87059266	12.66200885	10.10732426	9.312220904	11.78382633	10.64400242	10.95247913	7.947117207	9.352502666	6.339230673	8.201802688	7.252989664	6.509775453	8.220583849	11.78567823	9.663160915	10.21899796	10.20141262	8.843448816	11.0143953	11.75804786	9.504961856	13.03409215	10.68233633	9.668522517	12.1293186	12.8800611	11.05461432	9.963081854	7.374392814	11.38069327	7.665051111	10.56563858	11.96875283	11.97734069
X19_2_c.20	5	20	10.28507918	10.41651188	9.960368824	8.020409184	10.03145965	9.812576745	13.28861749	8.484584228	7.071617626	12.86349839	7.785164482	9.105893056	13.9643925	10.36929888	13.31198564	13.52679097	10.50523231	11.2389485	7.205359735	10.56137983	10.35505575	14.17101364	10.23696988	8.114776518	14.32027412	5.570765699	13.69625351	7.228092965	8.983576569	8.205669805	10.31783027	10.21566401	11.22880149	9.341623444	7.081394889	9.634103138	11.26747688	12.12096096	13.09565765	10.25499885	14.16324681	7.0538666	7.081478442	13.96534161	7.604093321	13.6973386	12.03173337	11.49027464	9.476956905	11.13899444	10.01597959	13.06534277	10.92512587	9.246105849	7.036134679	7.219775052	11.53930271	10.18283127	8.196552917	10.28833828	10.36952758	12.58006293	6.845456191	8.475540401	8.199847771	14.10933877	13.33024642	10.57706446	9.473743004	11.66241033	12.12333257	9.978822611	8.19986006	10.98250953	6.525356105	8.127156253	8.973114427	6.354043097	8.54015419	12.23437017	8.419850881	9.094962936	9.795308437	10.56485067	11.95260475	10.93548071	8.421704267	13.24771979	12.48735706	7.23441065	12.12713885	12.15327245	12.2560097	9.624615337	7.352168899	11.69014208	7.651559953	10.83256077	12.23397657	10.96067335
X19_2_c.30	5	30	10.26294918	10.26541953	9.493490571	8.055478492	10.37135804	9.105381234	13.16050844	8.556561136	7.429530605	12.5345155	7.379089655	9.758290619	14.30902314	10.41591743	13.79157506	13.23337314	10.8796235	10.73890072	7.09743261	10.12328103	10.14137863	14.07931177	9.845907203	8.005114814	14.37050682	5.30032399	14.18530973	7.256414651	9.548339091	8.70591916	10.22865443	10.30567101	11.1917399	9.561127879	7.243150554	9.510746559	11.29271514	12.18875296	12.96274718	10.48689346	14.38779224	7.408993641	7.619376266	13.915733	7.939689195	13.90571219	12.19388933	11.40250956	9.637822315	11.01523999	10.12405982	13.06245129	10.75362341	7.52169337	7.182950706	7.370633817	11.4049406	10.02213349	8.032336876	10.13043716	10.35769986	12.669296	6.953132926	8.718451747	8.457004492	14.18309065	13.59308882	10.78495223	9.319444839	11.69319671	12.77065229	9.655977494	8.363669102	11.92024919	6.825272317	8.425861912	9.772482205	6.005533035	8.82543884	12.69955874	8.467513174	9.021133314	10.25994285	10.72778978	12.7260716	10.52875734	8.1378882	13.3542568	13.04145466	7.546843553	11.9987145	11.90898547	12.89405039	9.598584043	7.463941339	11.79045451	7.701029721	11.02701283	12.02819414	11.3560202
X19_2_c.40	5	40	10.47353259	10.04716016	9.273744981	8.076031951	10.62586039	9.469538744	13.14682545	8.84665528	7.302152596	12.52391202	7.842014385	10.35666707	14.43626644	10.38431607	14.03397593	12.93474461	11.10881272	10.64568892	6.902857738	10.23382079	10.21399392	13.86680507	9.86048088	7.909321461	14.36898486	5.638697774	14.45916315	7.154304316	9.873642793	8.726835741	10.0624237	10.40022165	10.86641012	9.53896747	7.458277282	9.513635457	11.06485324	12.26389146	12.74537555	10.39893757	14.47645415	7.75563325	7.860731222	13.91376887	8.143340843	13.94611027	12.00767947	11.26861576	9.751748469	10.99146961	10.2525864	13.06012981	10.62658603	7.667690545	6.976686507	7.101959235	11.36549758	10.39612329	7.822256503	9.781789993	10.42341616	12.77730043	7.117702778	8.710580071	8.708990575	14.10246258	13.62419095	10.67779386	9.275143746	11.6489336	12.89082728	9.545723743	8.331270398	12.55206038	7.204786292	8.425159483	10.43637194	6.066652885	9.41447821	13.01845889	8.4549583	9.471672197	10.57516953	10.52826668	13.13266719	10.13315981	8.027751802	13.38137029	13.19334841	7.25042123	11.89401563	11.82676865	13.12104278	9.626781045	7.587483483	11.76134125	7.790691109	10.95799515	11.98168821	11.45950607
X19_2_c.50	5	50	10.61219303	9.976772063	9.60177731	8.104503661	10.77991291	10.34217124	13.25622631	9.754831082	7.342403475	12.95074066	8.18006905	10.93691534	14.48121231	10.45795393	14.19140036	12.0982289	11.24424169	11.19938085	6.783887902	10.32876024	10.4775799	13.49997874	9.939263979	8.00440384	14.35679967	5.290031005	14.46632605	7.5809	10.03314919	8.847941573	10.2751961	10.4155114	10.32986797	9.692996449	7.463867286	9.495488441	10.98515253	12.44056237	12.62291998	10.50100487	14.39248743	7.618764265	7.852964396	13.89797973	8.695384128	13.86641129	11.74757982	11.2820418	9.899354146	11.61508126	10.1454539	13.13577219	10.29738687	8.142148694	7.266137838	7.243266107	11.54537193	10.91008742	7.715281724	9.736431159	10.54476117	13.11804496	7.362580316	8.952757624	9.232868488	13.99855392	13.54371985	10.87645	9.360575552	11.7047563	12.80973589	9.668112612	8.379192564	13.03579037	7.956573864	8.555408559	10.72745919	6.172519906	9.68294606	13.37904202	8.583148848	9.871976925	10.67154853	10.60658118	13.55852329	9.888453782	8.208229012	13.44711752	13.19466507	7.510124338	12.02745389	11.89860976	13.41331416	9.832061432	7.864607558	11.36563575	8.011004541	11.02443087	12.22548957	11.70681131
X13_5_c.0	6	0	9.427836217	11.13795974	9.727697235	6.487210116	8.932914748	10.82190678	12.83333881	12.99455996	8.56912289	11.03495494	7.594642094	8.675596451	11.93150251	9.389802967	13.47836417	7.642108628	8.704392557	9.663512373	6.929457056	12.32785415	9.419978335	13.93783475	10.48537564	12.59856191	13.42338642	7.14981009	12.47363137	12.23877317	5.70218454	7.445742137	12.04255278	9.873183114	10.40997072	9.197997498	7.181838251	11.93244328	11.29994729	9.85965591	11.78469584	9.193458041	12.80266459	6.147642432	6.775380161	12.06140071	11.0547781	11.51107114	11.00623777	11.10499467	8.646841152	11.76674815	8.72612577	12.52345772	8.597619583	12.7130566	11.72205576	5.461312903	10.62561073	7.172302013	11.39881736	10.31592044	9.210831608	10.71831497	6.851243606	5.815963463	12.37492101	13.29101918	12.06474107	9.820187008	9.862317195	13.22467349	10.04255016	11.79295377	8.870413715	9.401882568	6.572634539	7.51472072	7.057920447	7.825051584	8.211456791	4.799657252	11.13458792	11.61065768	10.709081	6.35098694	11.03119137	9.560863019	12.80891457	11.66605644	9.539376279	11.39702451	10.69719972	11.38090927	10.43479099	8.660108508	6.243830294	10.16013758	8.156553714	10.72129724	10.79706282	9.724013812
X13_5_c.10	6	10	9.477093913	10.87631283	11.23968859	8.824360803	9.107616537	10.75652935	13.54057079	11.27990635	7.772518081	13.60030946	8.558538075	9.439732343	12.24774945	10.03225578	14.27653359	12.68613229	8.931050455	10.50179333	7.616786972	11.66590872	10.90994552	14.07308497	10.943115	10.44163231	14.27540257	7.836209173	12.90068252	10.7256617	7.536198603	8.860553232	10.97679914	10.43295192	10.41527741	9.026293784	7.092158373	10.39906003	11.66923374	12.53077255	12.7425333	9.527761581	13.73088435	6.120472095	7.516592583	13.9303588	8.029594801	13.06858498	11.17033673	11.4167844	8.967177873	13.49636711	9.525195854	12.86869133	10.17409088	12.04656872	9.88212533	5.499423282	12.20303283	7.151132551	7.666496567	10.34350432	10.40754619	12.13157985	6.80473243	9.485303146	10.50672723	13.67217792	12.39829899	10.65389237	9.337877685	13.37662579	10.01553498	10.93976129	8.033545044	8.667947621	6.117229107	7.884651074	7.632008617	6.548745624	7.7426227	5.179359916	9.284866995	10.16841332	9.671566932	8.945440582	11.38467034	8.237393508	8.758189581	13.54585171	10.9917673	9.422546213	12.23939545	13.78185315	12.11055808	9.937945404	6.605758997	10.28003268	7.851938926	10.84594048	13.23967028	11.80502393
X13_5_c.20	6	20	10.02142115	10.4381975	10.58826285	8.80036876	10.09331287	8.774161522	13.62231321	8.216420208	7.717950306	12.84411625	7.003277556	11.0953904	13.94750718	10.66225796	14.65162206	13.19379133	10.20565525	10.80624448	7.822287182	10.45678826	11.35521641	13.6793577	9.419642113	6.980462774	14.36611055	7.188733658	14.04221942	6.989131922	8.779846422	10.10802798	10.03247807	10.60947218	10.93607747	9.627990342	7.331761223	9.657961593	11.92953954	12.88579085	12.63354914	9.955248003	14.19265006	6.992407747	7.867513063	13.99125675	7.233619805	13.80988455	11.57511343	11.27268974	9.677321638	12.35044235	9.841727041	13.26435293	10.29127587	9.69783325	6.395376568	5.607431103	12.13146466	9.761456752	7.506461346	10.35517289	10.66239204	12.28442609	7.106688682	10.03134463	8.333073569	13.97739302	13.22090017	11.18773455	9.650153198	12.97592651	11.56427988	9.941925825	8.663712964	10.83641911	6.586633539	7.844822058	9.213362124	6.519102793	7.937551042	5.025848856	8.492923937	10.01414309	9.500063616	10.44678976	12.57109382	8.333731863	8.005431138	13.70248235	12.93985192	7.379007621	12.1040233	12.84452491	13.13406363	10.05491178	6.679852751	10.52594563	8.112628269	11.09085114	13.48248209	11.13629939
X13_5_c.30	6	30	10.29522254	10.14912127	9.833073703	8.954885819	10.70741469	7.726114831	13.68973222	8.007685518	8.347736106	12.53370726	6.750824469	11.79466988	14.28641018	10.7127715	14.79122727	13.01233753	10.72588011	10.56412904	7.227650369	10.20832846	11.18717949	12.79623338	8.748264319	6.444892848	14.3932875	6.861353337	14.40975624	6.541452457	9.566345967	10.09051479	9.787581173	10.80104676	10.61448255	9.702380753	7.365365901	9.24947676	12.05447875	12.61465085	12.46489003	10.09052391	14.38552215	7.36475873	8.14088506	13.77255443	7.361438093	13.89912882	11.48649387	11.03034178	10.26216789	12.06499031	9.991895375	13.37656156	10.18055809	7.616635425	6.60559846	5.690694303	11.97724284	10.0878975	7.291760972	9.974612744	10.92391152	12.47586696	7.51679351	10.10731264	8.80013817	13.80191835	13.35518487	11.23545096	9.653883044	12.21646501	12.04815933	9.260652792	8.742727783	12.12829022	6.798181374	8.358919167	9.71818242	6.398655554	8.632268007	4.781081395	8.157442464	9.896860905	10.33387182	10.15337409	13.21708541	8.24412124	7.471841513	13.58144639	13.19184413	7.136362793	11.97001993	12.69828413	13.38021944	9.93405803	6.995971842	10.34974456	8.029148221	11.31656554	13.40913641	11.34042928
X13_5_c.40	6	40	10.66533001	9.910700619	9.587635519	8.677016301	11.12842298	7.558153351	13.86007665	8.43078159	8.155806651	12.2644624	6.540163397	12.05832494	14.39983032	10.68197184	14.81297408	12.61787743	11.26019312	10.62056884	6.797308803	10.24568048	10.84133232	11.92776914	8.554847079	6.804179593	14.47241558	6.71268594	14.53513374	6.747144156	10.27545517	9.732308509	9.70915121	11.10906392	9.96543774	9.752745075	7.305610102	9.052794953	11.97276512	12.5395118	12.75902915	10.25942856	14.37706802	7.430506184	8.336581211	13.71704775	7.752330105	13.9536313	10.88499627	11.06681872	10.54111632	11.40295762	10.03012218	13.41372193	10.02605291	8.016850574	6.60935797	5.856783696	11.86405754	10.51472596	7.314802294	9.771719569	11.24096559	12.65138365	7.518864238	9.876692421	9.447912188	13.71227877	13.03681655	11.40401312	9.490338735	11.65735592	11.95670398	9.054278008	9.082287768	13.17018211	6.814400769	8.317211593	10.21617672	6.516774792	9.323323031	4.782959006	8.276730476	10.43846284	10.85223009	9.991650189	13.723649	8.374067184	7.57317387	13.62798902	13.3366442	7.181445366	11.70014277	12.08653383	13.5184729	9.787955184	7.187410873	9.887321526	7.835001908	11.48350265	13.06227652	11.58256868
X13_5_c.50	6	50	10.89196127	9.810928286	9.255347314	8.298757535	11.47096058	8.028811198	13.91179164	8.816650363	7.925273115	11.96374197	6.613961342	12.27106243	14.51716141	10.65397935	14.81717354	12.12557846	11.7881782	10.96259295	6.352212752	10.41542752	10.69458328	11.04083452	8.896816368	6.898792967	14.44715213	6.303462792	14.60663392	6.997699958	10.80327354	9.23613471	9.633534739	11.28167727	9.656375811	9.795174157	7.017712353	8.933408918	11.90682067	12.34493108	12.57616621	10.16351542	14.37193007	7.773418634	8.380195563	13.62620342	8.371357748	14.04912864	10.42878523	11.16681559	10.75607725	10.92714583	10.15517051	13.45066042	9.761679849	8.250758596	7.132009964	5.877112691	11.81064769	11.04889272	7.380060244	9.491331259	11.56918042	12.70561511	7.848548444	9.559635376	9.969369085	13.50226097	12.58869165	11.42855347	9.390013257	11.54981677	11.81050856	9.054621827	9.239600797	13.6806821	6.976284317	8.420503096	10.52225726	6.646459935	9.680910671	4.674943581	8.32430164	10.90799784	11.14533877	10.2930792	13.93979659	8.209546293	7.680604317	13.43910012	13.48326562	7.415169486	11.54311082	11.51543197	13.40341448	9.772100339	7.256011894	9.372615071	7.918430228	11.70433374	12.92653345	11.8302219
X7_8_d.0	7	0	9.578171846	11.02606639	8.471706514	5.873676681	9.240499459	11.08471873	12.44788046	13.28579498	8.99534362	10.58659692	8.45272396	7.430038876	11.23848926	8.950582455	10.6154999	7.928602409	9.285642401	8.116271192	7.317105189	12.98798865	9.104669364	14.22301493	10.42805221	12.84800035	13.5849659	5.275907251	11.53594587	12.27329724	5.810545206	7.650939761	12.29747265	9.852792313	9.729242336	9.522662021	6.964118437	11.90116328	10.52347571	9.082716351	10.73318313	9.657553226	12.30738401	6.396004117	5.865246897	12.38550332	11.26396913	11.93205998	10.95890445	11.66989439	5.096069961	9.072925055	8.488594406	11.69185832	7.754151876	12.87346804	11.90407899	7.732524493	10.579757	6.577793624	11.45239516	10.4321615	9.306343333	9.893725946	6.478440118	5.875696302	12.45058796	13.95118871	12.49950522	9.361515027	9.464182767	13.61377489	9.777826095	11.98227896	8.530387233	10.10990056	6.145417815	7.785053884	6.5376387	8.350391637	9.008943513	4.911360107	11.49222734	11.57048077	11.30068746	6.2618936	10.58623251	12.47521461	12.94181631	10.84807895	9.388689232	11.85952103	10.31904951	10.91185807	9.838119598	8.613573922	7.471641088	11.53429593	8.223817296	10.69171014	8.829514649	9.27051513
